3	131.14053	46.72678	集贤
3	131.80789	46.76739	友谊
3	132.19695	46.32716	宝清
3	134.01986	46.79899	饶河
2	125.11272	46.590734	大庆
3	125.08792	46.59359	萨尔图
3	125.11657	46.53273	龙凤
3	124.87075	46.6522	让胡路
3	124.89248	46.40128	红岗
3	124.81591	46.03295	大同
3	125.27059	45.70414	肇州
3	125.08456	45.52032	肇源
3	124.87564	47.18601	林甸
3	124.44937	46.86507	杜尔伯特
2	128.899396	47.724775	伊春
3	128.90752	47.728	伊春
3	129.28362	47.13897	南岔
3	128.84039	47.85371	友好
3	129.31201	47.48103	西林
3	128.66729	47.72503	翠峦
3	129.53653	48.29067	新青
3	129.13708	47.63513	美溪
3	129.43768	47.41349	金山屯
3	129.24545	48.10791	五营
3	128.79672	47.728	乌马河
3	129.57226	48.45182	汤旺河
3	129.02352	47.02553	带岭
3	129.43981	48.59602	乌伊岭
3	129.3887	48.23944	红星
3	129.02447	47.97522	上甘岭
3	130.39825	48.8917	嘉荫
3	128.0317	46.98571	铁力
2	130.361634	46.809606	佳木斯
3	130.36519	46.80778	向阳
3	130.37497	46.81401	前进
3	130.40366	46.82257	东风
3	130.32731	46.80958	郊区
3	130.55361	46.23921	桦南
3	130.71893	47.02297	桦川
3	129.90966	46.72755	汤原
3	134.29595	48.36794	抚远
3	132.51095	47.64211	同江
3	132.03707	47.25132	富锦
2	131.015584	45.771266	七台河
3	130.93212	45.81624	新兴
3	131.01786	45.76782	桃山
3	131.06807	45.78519	茄子河
3	130.59179	45.755	勃利
2	129.618602	44.582962	牡丹江
3	129.62665	44.58133	东安
3	129.63547	44.59603	阳明
3	129.59077	44.59648	爱民
3	129.61616	44.57766	西安
3	131.12793	44.0661	东宁
3	130.28393	45.27809	林口
3	131.15139	44.41249	绥芬河
3	129.38156	44.59	海林
3	129.48303	44.34016	宁安
3	130.52465	44.919	穆棱
2	127.499023	50.249585	黑河
3	127.50074	50.25202	爱辉
3	125.22607	49.17844	嫩江
3	128.47882	49.57983	逊克
3	127.33599	49.42539	孙吴
3	126.48193	48.23872	北安
3	126.20294	48.51507	五大连池
2	126.99293	46.637393	绥化
3	126.98564	46.63735	北林
3	126.48187	46.83079	望奎
3	126.28994	46.2525	兰西
3	126.11325	46.68534	青冈
3	127.50753	46.88016	庆安
3	125.90594	47.17327	明水
3	127.11584	47.24267	绥棱
3	125.34375	46.4177	安达
3	125.96243	46.05131	肇东
3	126.9682	47.46093	海伦
2	124.711526	52.335262	大兴安岭
3	124.30954	51.98144	加格达奇
3	124.397983	51.67341	新林
3	124.189713	51.985453	松岭
3	123.60009	52.03346	呼中
3	126.66174	51.73112	呼玛
3	124.70999	52.33431	塔河
3	122.53759	52.97003	漠河
2	121.472644	31.231706	上海
3	121.49295	31.22337	黄浦
3	121.43676	31.18831	徐汇
3	121.42462	31.22036	长宁
3	121.4444	31.22884	静安
3	121.39703	31.24951	普陀
3	121.44636	31.28075	闸北
3	121.48162	31.27788	虹口
3	121.526	31.2595	杨浦
3	121.38162	31.11246	闵行
3	121.4891	31.4045	宝山
3	121.2655	31.37473	嘉定
3	121.5447	31.22249	浦东
3	121.34164	30.74163	金山
3	121.22879	31.03222	松江
3	121.12417	31.14974	青浦
3	121.47412	30.9179	奉贤
3	121.39758	31.62278	崇明
2	118.767413	32.041544	南京
3	118.79772	32.04856	玄武
3	118.79815	32.01112	秦淮
3	118.76641	32.03096	建邺
3	118.76974	32.06632	鼓楼
3	118.62802	32.05881	浦口
3	118.88064	32.11352	栖霞
3	118.7799	31.99202	雨花台
3	118.8399	31.95263	江宁
3	118.8413	32.34222	六合
3	119.028732	31.653061	溧水
3	118.87589	31.327132	高淳
2	120.301663	31.574729	无锡
3	120.29975	31.58002	崇安
3	120.30873	31.56359	南长
3	120.29405	31.60592	北塘
3	120.35699	31.5886	锡山
3	120.29849	31.68088	惠山
3	120.29461	31.52162	滨湖
3	120.2853	31.91996	江阴
3	119.82357	31.33978	宜兴
2	117.184811	34.261792	徐州
3	117.18559	34.28851	鼓楼
3	117.23053	34.24895	云龙
3	117.45346	34.44264	贾汪
3	117.19378	34.24418	泉山
3	117.183894	34.19288	铜山
3	116.59957	34.69972	丰县
3	116.93743	34.72163	沛县
3	117.94104	33.91269	睢宁
3	118.35452	34.36942	新沂
3	117.95858	34.33329	邳州
2	119.946973	31.772752	常州
3	119.95132	31.75211	天宁
3	119.90178	31.80221	钟楼
3	120.06106	31.71956	戚墅堰
3	119.97131	31.83046	新北
3	119.94244	31.70086	武进
3	119.4837	31.41538	溧阳
3	119.57757	31.74043	金坛
2	120.619585	31.299379	苏州
3	120.57345	31.2953	虎丘
3	120.63211	31.26226	吴中
3	120.64239	31.36889	相城
3	120.619585	31.299379	姑苏
3	120.638317	31.159815	吴江
